"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","INDIGENOUS_STATUS","Indigenous status","REGION_DEATHS","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"4","Deaths","2","Females","2534","25 - 34","4","Indigenous","5","Western Australia","A","Annual","2013","2013",13,,
"4","Deaths","2","Females","2534","25 - 34","4","Indigenous","5","Western Australia","A","Annual","2014","2014",14,,
"4","Deaths","2","Females","2534","25 - 34","4","Indigenous","5","Western Australia","A","Annual","2015","2015",12,,
"4","Deaths","2","Females","2534","25 - 34","4","Indigenous","5","Western Australia","A","Annual","2016","2016",22,,
"4","Deaths","1","Males","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",27,,
"4","Deaths","1","Males","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",20,,
"4","Deaths","1","Males","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",27,,
"4","Deaths","1","Males","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",16,,
"4","Deaths","1","Males","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",26,,
"4","Deaths","1","Males","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",17,,
"4","Deaths","1","Males","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",19,,
"4","Deaths","2","Females","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",11,,
"4","Deaths","2","Females","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",15,,
"4","Deaths","2","Females","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",10,,
"4","Deaths","2","Females","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",11,,
"4","Deaths","2","Females","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",21,,
"4","Deaths","2","Females","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",14,,
"4","Deaths","2","Females","2534","25 - 34","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",13,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2010","2010",493144,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2011","2011",498783,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2012","2012",506561,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2013","2013",517022,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2014","2014",528310,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2015","2015",541335,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2016","2016",554135,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2010","2010",490261,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2011","2011",496346,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2012","2012",505220,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2013","2013",516488,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2014","2014",529892,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2015","2015",544735,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2016","2016",558936,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2010","2010",297292,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2011","2011",302788,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2012","2012",311201,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2013","2013",318918,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2014","2014",321941,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2015","2015",324607,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2016","2016",326901,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2010","2010",293909,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2011","2011",299673,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2012","2012",307817,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2013","2013",315634,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2014","2014",321454,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2015","2015",326587,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2016","2016",332166,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2010","2010",104494,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2011","2011",106208,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2012","2012",107959,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2013","2013",109474,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2014","2014",110661,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2015","2015",111882,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2016","2016",112220,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2010","2010",101434,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2011","2011",103167,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2012","2012",105016,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2013","2013",107033,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2014","2014",109104,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2015","2015",111125,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","4","South Australia","A","Annual","2016","2016",111894,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2010","2010",165705,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2011","2011",175229,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2012","2012",188010,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2013","2013",197436,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2014","2014",199546,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2015","2015",200014,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2016","2016",197480,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2010","2010",155424,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2011","2011",163365,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2012","2012",173442,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2013","2013",183249,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2014","2014",188518,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2015","2015",191739,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","5","Western Australia","A","Annual","2016","2016",192275,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2010","2010",15394,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2011","2011",15790,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2012","2012",16601,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2013","2013",18034,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2014","2014",18369,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2015","2015",18585,,
"1","Population","1","Males","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2016","2016",18127,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2010","2010",14067,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2011","2011",14080,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2012","2012",14967,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2013","2013",15717,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2014","2014",15997,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2015","2015",16484,,
"1","Population","2","Females","2534","25 - 34","1","Non-Indigenous","7","Northern Territory","A","Annual","2016","2016",16873,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2010","2010",340,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2011","2011",361,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2012","2012",328,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2013","2013",331,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2014","2014",321,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2015","2015",350,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2016","2016",319,,
"4","Deaths","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2010","2010",146,,
"4","Deaths","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2011","2011",146,,
"4","Deaths","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2012","2012",159,,
"4","Deaths","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2013","2013",151,,
"4","Deaths","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2014","2014",157,,
"4","Deaths","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2015","2015",159,,
"4","Deaths","2","Females","2534","25 - 34","1","Non-Indigenous","1","New South Wales","A","Annual","2016","2016",188,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2010","2010",263,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2011","2011",255,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2012","2012",255,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2013","2013",212,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2014","2014",245,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2015","2015",269,,
"4","Deaths","1","Males","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2016","2016",260,,
"4","Deaths","2","Females","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2010","2010",88,,
"4","Deaths","2","Females","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2011","2011",108,,
"4","Deaths","2","Females","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2012","2012",126,,
"4","Deaths","2","Females","2534","25 - 34","1","Non-Indigenous","3","Queensland","A","Annual","2013","2013",103,,
