"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","ASGS_2011","State/Territory","PROJ_SERIES","Projection series","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"POP_PROJ","Projected population","2","Females","A10","10 - 14","4","South Australia","2","Series B","A","Annual","2011","2011",2155,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","4","South Australia","2","Series B","A","Annual","2012","2012",2131,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","4","South Australia","2","Series B","A","Annual","2013","2013",2115,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","4","South Australia","2","Series B","A","Annual","2014","2014",2130,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","4","South Australia","2","Series B","A","Annual","2015","2015",2101,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","4","South Australia","2","Series B","A","Annual","2016","2016",2112,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2011","2011",5110,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2012","2012",5083,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2013","2013",5037,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2014","2014",4979,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2015","2015",4987,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2016","2016",5041,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2011","2011",4970,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2012","2012",5094,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2013","2013",5183,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2014","2014",5181,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2015","2015",5125,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","5","Western Australia","2","Series B","A","Annual","2016","2016",5219,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2011","2011",1519,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2012","2012",1526,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2013","2013",1477,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2014","2014",1466,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2015","2015",1461,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2016","2016",1470,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2011","2011",1388,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2012","2012",1355,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2013","2013",1339,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2014","2014",1312,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2015","2015",1310,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","6","Tasmania","2","Series B","A","Annual","2016","2016",1322,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2011","2011",3761,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2012","2012",3813,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2013","2013",3869,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2014","2014",3930,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2015","2015",3982,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2016","2016",4008,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2011","2011",3508,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2012","2012",3555,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2013","2013",3599,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2014","2014",3636,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2015","2015",3672,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","7","Northern Territory","2","Series B","A","Annual","2016","2016",3690,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",315,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",311,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",307,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",319,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",305,,
"POP_PROJ","Projected population","1","Males","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",316,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",344,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",330,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",314,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",319,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",312,,
"POP_PROJ","Projected population","2","Females","A10","10 - 14","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",312,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2011","2011",12121,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2012","2012",12474,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2013","2013",12731,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2014","2014",12911,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2015","2015",12721,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2016","2016",12652,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2011","2011",11512,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2012","2012",11835,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2013","2013",11975,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2014","2014",12080,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2015","2015",12085,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","1","New South Wales","2","Series B","A","Annual","2016","2016",12006,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2011","2011",2705,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2012","2012",2755,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2013","2013",2757,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2014","2014",2821,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2015","2015",2821,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2016","2016",2866,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2011","2011",2481,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2012","2012",2575,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2013","2013",2666,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2014","2014",2794,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2015","2015",2807,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","2","Victoria","2","Series B","A","Annual","2016","2016",2808,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2011","2011",10644,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2012","2012",11020,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2013","2013",11218,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2014","2014",11269,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2015","2015",11352,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2016","2016",11428,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2011","2011",9872,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2012","2012",10295,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2013","2013",10638,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2014","2014",10844,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2015","2015",10934,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","3","Queensland","2","Series B","A","Annual","2016","2016",11149,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2011","2011",2071,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2012","2012",2117,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2013","2013",2133,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2014","2014",2142,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2015","2015",2176,,
"POP_PROJ","Projected population","1","Males","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2016","2016",2211,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2011","2011",1888,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2012","2012",1975,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2013","2013",2059,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2014","2014",2128,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2015","2015",2192,,
"POP_PROJ","Projected population","2","Females","A15","15 - 19","4","South Australia","2","Series B","A","Annual","2016","2016",2234,,
